"Date","Price","Open","High","Low","Vol.","Change %"
"03/27/2024","859.80","862.70","866.47","857.53","3.20M","-0.32%"
"03/26/2024","862.57","860.70","866.87","858.51","2.48M","0.18%"
"03/25/2024","861.04","861.08","863.31","855.42","2.25M","-0.06%"
"03/22/2024","861.59","865.04","865.04","853.75","2.36M","-0.81%"
"03/21/2024","868.59","857.04","868.59","856.96","3.36M","3.24%"
"03/20/2024","841.33","842.96","849.83","841.03","2.54M","-0.03%"
"03/19/2024","841.60","842.32","843.65","835.20","2.75M","-0.36%"
"03/18/2024","844.64","846.81","850.63","842.57","2.48M","0.29%"
"03/15/2024","842.16","856.48","857.16","842.16","8.15M","-1.89%"
"03/14/2024","858.41","864.23","867.28","856.28","2.83M","-0.52%"
"03/13/2024","862.89","869.78","874.62","862.01","3.11M","-0.65%"
"03/12/2024","868.53","856.17","869.81","854.35","2.77M","1.58%"
"03/11/2024","855.02","861.03","863.37","851.09","3.15M","-2.03%"
"03/08/2024","872.73","886.83","889.84","872.73","2.73M","-1.63%"
"03/07/2024","887.22","866.01","887.73","863.36","3.48M","2.26%"
"03/06/2024","867.61","856.95","868.40","856.95","2.70M","1.30%"
"03/05/2024","856.45","869.43","869.43","854.15","3.19M","-1.62%"
"03/04/2024","870.55","870.80","874.39","867.51","2.38M","0.72%"
"03/01/2024","864.33","854.15","864.33","852.09","3.23M","1.57%"
"02/29/2024","850.95","852.96","854.71","845.64","5.46M","-0.23%"
"02/28/2024","852.90","862.92","862.92","849.17","3.77M","-1.40%"
"02/27/2024","864.97","858.26","866.50","857.19","2.54M","1.01%"
"02/26/2024","856.33","851.70","858.91","848.61","2.30M","0.44%"
"02/23/2024","852.56","855.89","861.16","850.48","2.86M","-0.35%"
"02/22/2024","855.53","842.24","861.46","842.24","3.63M","3.10%"
"02/21/2024","829.82","832.16","835.36","825.62","2.40M","-0.14%"
"02/20/2024","830.98","845.35","845.35","827.11","2.38M","-1.81%"
"02/19/2024","846.26","847.51","848.71","844.16","1.98M","-0.82%"
"02/16/2024","853.28","849.45","856.17","844.28","3.46M","0.84%"
"02/15/2024","846.17","846.16","854.95","841.77","3.73M","0.22%"
"02/14/2024","844.34","834.97","847.48","834.97","3.25M","0.98%"
"02/13/2024","836.11","856.60","856.60","824.65","3.33M","-2.70%"
"02/12/2024","859.35","858.98","861.39","853.86","2.53M","0.11%"
"02/09/2024","858.44","848.19","858.44","847.22","3.08M","1.28%"
"02/08/2024","847.56","843.84","848.59","841.48","3.12M","0.88%"
"02/07/2024","840.18","833.41","843.71","832.76","3.66M","0.75%"
"02/06/2024","833.94","832.27","836.17","828.29","3.34M","0.79%"
"02/05/2024","827.41","824.59","829.09","820.53","2.81M","0.62%"
"02/02/2024","822.31","822.01","828.95","818.10","3.01M","0.24%"
"02/01/2024","820.37","819.14","825.74","816.01","3.29M","0.28%"
"01/31/2024","818.05","820.23","821.86","813.01","3.16M","-0.62%"
"01/30/2024","823.15","824.34","827.73","820.74","2.39M","0.13%"
"01/29/2024","822.06","818.94","823.39","816.23","3.11M","0.20%"
"01/26/2024","820.45","816.83","822.66","811.17","3.27M","-0.82%"
"01/25/2024","827.21","814.63","829.60","810.61","3.29M","1.74%"
"01/24/2024","813.07","778.20","814.98","778.20","3.94M","4.94%"
"01/23/2024","774.77","776.31","776.87","768.11","3.29M","-0.04%"
"01/22/2024","775.05","759.90","778.38","759.90","3.10M","2.02%"
"01/19/2024","759.68","759.46","762.54","757.39","3.08M","0.53%"
"01/18/2024","755.67","738.67","755.67","738.67","3.05M","3.04%"
"01/17/2024","733.41","732.77","735.56","727.01","2.96M","-0.68%"
"01/16/2024","738.45","733.06","738.86","730.78","3.86M","0.18%"
"01/15/2024","737.15","741.37","743.10","737.15","2.10M","-0.53%"
"01/12/2024","741.06","734.07","745.09","734.07","2.75M","1.10%"
"01/11/2024","733.00","739.93","744.77","732.63","2.87M","-0.31%"
"01/10/2024","735.31","737.05","738.96","730.56","2.54M","-0.03%"
"01/09/2024","735.53","738.74","738.74","727.37","2.50M","-0.20%"
"01/08/2024","737.01","729.55","737.99","725.01","2.17M","1.18%"
"01/05/2024","728.40","726.63","729.99","719.35","2.48M","-0.29%"
"01/04/2024","730.55","733.58","735.43","722.10","3.53M","-0.38%"
"01/03/2024","733.31","747.03","747.03","729.69","3.06M","-1.91%"
"01/02/2024","747.62","761.13","764.89","744.62","2.47M","-1.72%"
"12/29/2023","760.71","762.69","765.51","760.24","1.33M","-0.23%"
"12/28/2023","762.50","764.59","766.21","761.31","1.82M","-0.07%"
"12/27/2023","763.06","759.21","765.82","759.21","1.94M","0.69%"
"12/22/2023","757.82","763.24","763.24","750.76","2.80M","-0.83%"
"12/21/2023","764.16","761.21","764.23","756.97","2.01M","-0.16%"
"12/20/2023","765.37","767.63","768.12","761.55","2.66M","-0.30%"
"12/19/2023","767.69","766.74","772.76","766.38","2.54M","0.43%"
"12/18/2023","764.41","775.61","776.36","762.22","3.05M","-1.86%"
"12/15/2023","778.91","773.40","779.70","772.91","9.19M","1.08%"
"12/14/2023","770.57","767.41","778.90","766.43","6.53M","0.87%"
"12/13/2023","763.94","766.09","769.87","763.88","3.77M","-0.01%"
"12/12/2023","764.01","763.11","766.75","761.33","3.97M","0.40%"
"12/11/2023","760.95","757.22","762.16","755.77","4.14M","0.52%"
"12/08/2023","757.00","749.40","758.81","748.96","4.30M","1.04%"
"12/07/2023","749.19","749.44","750.05","745.25","3.69M","-0.21%"
"12/06/2023","750.79","746.41","752.61","746.41","4.42M","0.92%"
"12/05/2023","743.94","736.96","745.31","735.48","4.06M","0.90%"
"12/04/2023","737.28","742.83","746.69","735.49","4.91M","-0.81%"
"12/01/2023","743.28","734.35","745.19","734.35","4.72M","1.16%"
"11/30/2023","734.77","732.78","740.29","732.46","8.12M","-0.14%"
"11/29/2023","735.82","722.32","738.05","722.32","5.91M","1.69%"
"11/28/2023","723.61","724.04","725.11","720.43","3.97M","-0.14%"
"11/27/2023","724.62","724.08","729.76","723.75","2.87M","-0.14%"
"11/24/2023","725.62","724.28","726.18","723.22","3.11M","-0.12%"
"11/23/2023","726.47","726.16","726.51","723.05","3.13M","0.01%"
"11/22/2023","726.43","718.00","730.34","716.08","5.44M","1.25%"
"11/21/2023","717.46","724.90","726.45","716.54","4.13M","-0.78%"
"11/20/2023","723.12","717.30","723.15","716.96","2.99M","0.75%"
"11/17/2023","717.74","710.97","720.04","710.97","3.25M","0.58%"
"11/16/2023","713.58","717.01","718.48","712.73","3.61M","-0.59%"
"11/15/2023","717.78","703.89","717.78","703.86","5.46M","2.18%"
"11/14/2023","702.48","690.29","705.57","688.95","4.37M","1.79%"
"11/13/2023","690.10","686.68","692.35","685.60","2.61M","0.75%"
"11/10/2023","684.98","682.95","685.11","676.42","2.71M","-0.24%"
"11/09/2023","686.65","678.63","688.21","675.32","2.84M","1.14%"
"11/08/2023","678.90","675.97","679.93","671.77","2.84M","0.29%"
"11/07/2023","676.94","667.89","679.10","667.39","2.70M","1.50%"
"11/06/2023","666.94","670.41","674.61","665.67","2.84M","-0.46%"
"11/03/2023","670.04","665.74","672.50","662.49","3.37M","1.03%"
"11/02/2023","663.24","648.56","670.70","648.56","4.00M","2.72%"
"11/01/2023","645.66","641.82","648.40","636.63","3.31M","0.85%"
"10/31/2023","640.24","631.47","642.12","629.58","4.30M","1.52%"
"10/30/2023","630.63","638.76","645.00","630.26","4.05M","-0.93%"
"10/27/2023","636.52","638.87","641.71","633.50","4.00M","-0.44%"
"10/26/2023","639.34","637.84","644.86","628.37","4.25M","0.15%"
"10/25/2023","638.38","635.71","643.44","634.21","3.25M","0.18%"
"10/24/2023","637.24","630.23","639.56","627.35","3.33M","1.31%"
"10/23/2023","629.03","627.43","630.69","619.35","3.11M","0.29%"
"10/20/2023","627.18","641.74","641.74","626.87","3.92M","-2.33%"
"10/19/2023","642.11","640.46","653.89","638.76","3.41M","0.49%"
"10/18/2023","638.95","652.38","653.32","635.54","3.37M","-2.20%"
"10/17/2023","653.35","653.71","657.34","641.59","3.39M","-0.19%"
"10/16/2023","654.61","654.50","657.80","649.22","2.56M","-0.04%"
"10/13/2023","654.88","671.82","671.82","654.02","2.86M","-2.52%"
"10/12/2023","671.81","664.22","674.31","664.22","3.04M","1.22%"
"10/11/2023","663.70","664.42","665.70","660.29","2.92M","-0.16%"
"10/10/2023","664.75","649.09","665.11","649.09","3.51M","2.67%"
"10/09/2023","647.48","655.77","655.77","645.48","2.84M","-1.28%"
"10/06/2023","655.87","644.14","655.87","642.95","3.00M","1.93%"
"10/05/2023","643.45","649.80","654.10","642.39","2.60M","-0.75%"
"10/04/2023","648.31","637.41","649.89","632.66","3.22M","1.23%"
"10/03/2023","640.42","646.79","649.86","639.16","2.79M","-1.39%"
"10/02/2023","649.48","652.40","655.73","645.19","2.90M","-0.22%"
"09/29/2023","650.91","645.72","658.84","645.72","3.67M","1.11%"
"09/28/2023","643.74","640.32","643.74","632.73","3.85M","0.38%"
"09/27/2023","641.28","637.56","645.46","637.56","2.75M","0.60%"
"09/26/2023","637.48","649.30","649.30","635.00","3.14M","-1.87%"
"09/25/2023","649.66","652.24","652.24","642.86","2.95M","-0.63%"
"09/22/2023","653.76","648.77","655.63","644.00","3.19M","0.75%"
"09/21/2023","648.90","655.69","655.69","647.21","3.32M","-1.28%"
"09/20/2023","657.32","653.62","660.67","653.62","3.08M","0.64%"
"09/19/2023","653.14","656.65","661.54","650.98","2.61M","-0.61%"
"09/18/2023","657.12","664.88","664.88","652.90","3.11M","-1.29%"
"09/15/2023","665.73","676.01","680.34","664.28","7.16M","-1.33%"
"09/14/2023","674.70","668.45","676.65","664.84","3.13M","1.00%"
"09/13/2023","668.02","668.64","668.80","663.03","2.64M","-0.34%"
"09/12/2023","670.31","675.99","676.77","665.42","2.49M","-0.66%"
"09/11/2023","674.75","679.78","683.46","673.66","2.26M","-0.72%"
"09/08/2023","679.63","680.11","685.04","673.08","2.31M","-0.05%"
"09/07/2023","679.97","693.00","693.00","676.27","2.96M","-1.96%"
"09/06/2023","693.57","694.40","698.17","690.22","2.56M","-0.16%"
"09/05/2023","694.70","693.53","696.65","687.98","2.00M","0.13%"
"09/04/2023","693.83","690.92","701.82","690.92","1.49M","0.45%"
"09/01/2023","690.75","690.04","697.16","688.80","2.03M","0.10%"
"08/31/2023","690.07","690.07","696.62","688.99","6.61M","0.08%"
"08/30/2023","689.55","691.40","691.43","684.60","2.37M","-0.31%"
"08/29/2023","691.67","683.61","692.69","682.14","2.68M","1.25%"
"08/28/2023","683.13","671.41","684.53","671.41","1.74M","1.76%"
"08/25/2023","671.29","674.08","678.23","668.62","2.84M","-0.64%"
"08/24/2023","675.58","698.95","705.31","674.70","2.88M","-2.40%"
"08/23/2023","692.17","687.68","693.08","682.03","2.88M","0.73%"
"08/22/2023","687.18","674.31","692.84","674.31","2.62M","1.98%"
"08/21/2023","673.83","672.45","679.31","672.45","2.29M","0.21%"
"08/18/2023","672.43","671.23","673.80","666.24","2.86M","0.15%"
"08/17/2023","671.42","683.50","683.50","671.25","2.84M","-1.80%"
"08/16/2023","683.71","683.51","688.15","680.45","2.29M","-0.12%"
"08/15/2023","684.56","691.19","692.74","680.84","2.25M","-0.69%"
"08/14/2023","689.31","684.90","690.01","682.12","2.35M","0.47%"
"08/11/2023","686.08","700.45","700.45","685.25","2.63M","-2.10%"
"08/10/2023","700.78","690.47","706.31","690.47","2.91M","1.53%"
"08/09/2023","690.24","689.83","701.56","688.85","2.72M","0.19%"
"08/08/2023","688.90","697.27","697.87","687.49","3.04M","-1.25%"
"08/07/2023","697.60","696.08","700.59","693.74","2.37M","0.21%"
"08/04/2023","696.14","696.77","700.21","690.68","3.25M","-0.07%"
"08/03/2023","696.60","708.88","708.88","692.33","4.42M","-1.73%"
"08/02/2023","708.83","722.12","722.12","707.91","3.93M","-1.83%"
"08/01/2023","722.08","725.51","725.92","721.64","2.78M","-0.63%"
"07/31/2023","726.66","726.08","730.05","721.52","3.00M","0.02%"
"07/28/2023","726.52","728.90","728.90","717.28","4.34M","-0.45%"
"07/27/2023","729.77","699.65","731.39","699.65","5.34M","4.36%"
"07/26/2023","699.28","707.52","707.52","694.79","3.96M","-1.20%"
"07/25/2023","707.79","699.16","708.45","696.89","3.25M","1.24%"
"07/24/2023","699.13","704.47","705.87","696.59","2.71M","-0.76%"
"07/21/2023","704.49","707.56","707.56","694.39","2.99M","-0.44%"
"07/20/2023","707.57","724.94","724.94","704.21","3.49M","-2.48%"
"07/19/2023","725.55","727.33","734.35","723.33","4.14M","-0.23%"
"07/18/2023","727.20","728.48","730.44","724.59","2.48M","-0.17%"
"07/17/2023","728.42","737.63","737.63","723.19","2.56M","-1.36%"
"07/14/2023","738.45","729.61","740.45","729.52","2.45M","1.15%"
"07/13/2023","730.04","718.09","733.20","718.09","2.97M","1.69%"
"07/12/2023","717.92","699.61","720.01","699.61","4.46M","2.64%"
"07/11/2023","699.47","701.97","706.89","698.86","3.10M","-0.20%"
"07/10/2023","700.88","696.27","701.18","690.53","2.75M","0.63%"
"07/07/2023","696.46","691.80","699.81","685.44","3.08M","0.68%"
"07/06/2023","691.78","712.83","712.83","690.16","3.62M","-2.99%"
"07/05/2023","713.13","722.41","722.41","711.88","3.38M","-1.37%"
"07/04/2023","723.02","719.10","724.54","718.04","2.18M","0.52%"
"07/03/2023","719.29","723.82","728.25","718.80","2.76M","-0.63%"
"06/30/2023","723.88","717.37","724.65","709.25","3.59M","0.94%"
"06/29/2023","717.16","715.72","720.81","713.35","2.17M","0.22%"
"06/28/2023","715.60","704.87","717.17","704.87","3.00M","1.92%"
"06/27/2023","702.12","703.12","704.86","697.21","2.67M","0.25%"
"06/26/2023","700.39","698.26","705.16","692.87","2.43M","0.30%"
"06/23/2023","698.27","707.67","707.93","696.63","2.45M","-1.38%"
"06/22/2023","708.06","705.12","708.32","697.12","2.51M","0.08%"
"06/21/2023","707.47","718.08","718.52","705.95","2.70M","-1.55%"
"06/20/2023","718.60","726.62","726.62","717.06","2.71M","-1.16%"
"06/19/2023","727.03","729.63","730.76","725.44","2.71M","-0.43%"
"06/16/2023","730.17","732.39","736.82","729.90","9.82M","-0.30%"
"06/15/2023","732.35","736.34","737.95","722.60","4.25M","-0.59%"
"06/14/2023","736.69","736.03","737.36","731.15","4.03M","0.11%"
"06/13/2023","735.88","726.15","739.24","726.15","4.81M","1.40%"
"06/12/2023","725.72","717.04","726.40","717.04","4.10M","1.22%"
"06/09/2023","717.00","716.76","721.80","713.62","3.45M","0.14%"
"06/08/2023","716.03","712.92","716.30","705.93","3.41M","-0.25%"
"06/07/2023","717.85","716.21","720.72","712.70","3.86M","0.16%"
"06/06/2023","716.72","717.49","717.97","709.99","3.18M","-0.16%"
"06/05/2023","717.90","721.28","723.36","716.31","3.19M","-0.52%"
"06/02/2023","721.68","717.47","725.51","717.47","4.02M","0.65%"
"06/01/2023","717.03","709.91","717.60","709.91","3.94M","1.08%"
"05/31/2023","709.35","712.30","718.05","705.30","12.52M","-0.46%"
"05/30/2023","712.65","709.97","723.80","709.09","3.51M","0.42%"
"05/29/2023","709.70","714.83","717.21","709.47","1.92M","-0.65%"
"05/26/2023","714.37","694.37","717.19","694.37","4.06M","2.97%"
"05/25/2023","693.75","681.05","698.40","681.05","4.03M","1.74%"
"05/24/2023","681.90","698.37","698.37","680.08","4.40M","-2.36%"
"05/23/2023","698.38","707.18","707.59","698.36","3.22M","-1.27%"
"05/22/2023","707.37","705.77","707.86","703.08","3.26M","0.24%"
"05/19/2023","705.69","701.14","711.47","701.14","4.07M","0.73%"
"05/18/2023","700.57","682.80","700.74","682.80","3.01M","2.54%"
"05/17/2023","683.23","679.13","683.75","678.23","2.76M","0.58%"
"05/16/2023","679.30","673.89","680.04","673.89","3.45M","0.78%"
"05/15/2023","674.02","672.46","676.47","670.46","2.92M","0.19%"
"05/12/2023","672.76","668.96","674.74","668.96","3.57M","0.32%"
"05/11/2023","670.61","673.46","679.02","668.55","3.60M","-0.41%"
"05/10/2023","673.34","664.15","674.81","661.71","4.06M","1.39%"
"05/09/2023","664.14","672.06","672.06","662.63","3.73M","-1.17%"
"05/08/2023","672.01","670.32","673.55","670.02","2.79M","0.29%"
"05/05/2023","670.06","662.61","670.51","662.61","4.34M","1.20%"
"05/04/2023","662.13","661.95","664.16","653.59","5.07M","-0.55%"
"05/03/2023","665.81","663.74","668.50","662.24","5.52M","0.26%"
"05/02/2023","664.06","667.92","672.40","663.76","6.82M","-0.11%"
"05/01/2023","664.76","664.76","664.76","664.76","5.78M","0.00%"
"04/28/2023","664.75","658.29","666.21","657.08","5.85M","0.90%"
"04/27/2023","658.79","655.29","659.27","648.47","8.69M","0.52%"
"04/26/2023","655.40","658.97","658.97","645.34","4.77M","-0.61%"
"04/25/2023","659.41","662.98","663.03","657.74","3.83M","-0.57%"
"04/24/2023","663.16","669.97","670.51","662.84","3.09M","-1.04%"
"04/21/2023","670.10","663.01","670.45","658.82","4.48M","1.07%"
"04/20/2023","663.02","665.44","670.48","658.71","4.35M","-0.38%"
"04/19/2023","665.58","678.47","678.47","663.78","3.58M","-1.94%"
"04/18/2023","678.73","672.50","683.08","672.50","3.15M","0.91%"
"04/17/2023","672.58","680.36","680.44","670.87","2.97M","-1.09%"
"04/14/2023","680.02","678.30","683.40","677.04","3.59M","0.28%"
"04/13/2023","678.11","674.41","678.38","671.65","3.86M","0.55%"
"04/12/2023","674.40","680.27","687.48","672.37","4.46M","-0.89%"
"04/11/2023","680.49","680.35","686.75","679.50","3.98M","0.09%"
"04/06/2023","679.91","678.02","681.98","676.49","3.07M","0.27%"
"04/05/2023","678.08","689.29","689.29","675.76","4.22M","-1.71%"
"04/04/2023","689.90","689.44","695.00","688.34","3.63M","0.08%"
"04/03/2023","689.36","696.49","696.49","687.92","3.14M","-1.04%"
"03/31/2023","696.57","693.31","697.77","688.15","4.52M","0.50%"
"03/30/2023","693.07","676.13","693.07","676.13","5.30M","2.54%"
"03/29/2023","675.91","658.32","675.91","658.32","5.19M","2.67%"
"03/28/2023","658.33","668.69","671.71","656.56","3.86M","-1.34%"
"03/27/2023","667.27","666.44","672.64","665.98","3.70M","0.25%"
"03/24/2023","665.63","680.75","680.75","662.75","5.18M","-2.29%"
"03/23/2023","681.23","668.36","682.26","667.42","3.93M","2.18%"
"03/22/2023","666.70","662.88","670.08","660.76","3.15M","0.44%"
"03/21/2023","663.75","664.50","671.22","661.12","4.15M","0.25%"
"03/20/2023","662.08","656.92","665.64","645.26","4.05M","0.52%"
"03/17/2023","658.68","664.01","670.43","653.88","9.86M","0.01%"
"03/16/2023","658.64","644.39","660.59","636.69","4.85M","2.85%"
"03/15/2023","640.42","655.57","655.57","632.79","5.77M","-2.37%"
"03/14/2023","655.97","643.95","657.90","642.34","4.49M","2.14%"
"03/13/2023","642.20","658.43","661.08","632.38","5.10M","-2.40%"
"03/10/2023","658.00","661.14","662.85","650.21","4.32M","-1.35%"
"03/09/2023","667.03","664.65","670.44","657.25","3.17M","0.14%"
"03/08/2023","666.13","659.72","667.19","657.35","3.47M","0.90%"
"03/07/2023","660.19","668.64","672.08","658.94","3.38M","-1.77%"
"03/06/2023","672.07","670.66","673.26","667.89","3.31M","0.62%"
"03/03/2023","667.90","662.10","669.51","662.10","2.78M","1.80%"
"03/02/2023","656.08","652.35","656.28","643.60","3.37M","-0.02%"
"03/01/2023","656.20","659.17","667.77","655.16","3.42M","-0.38%"
"02/28/2023","658.72","661.32","664.11","652.36","3.81M","-0.55%"
"02/27/2023","662.37","654.65","665.79","654.65","2.38M","1.68%"
"02/24/2023","651.45","665.38","670.10","651.45","4.59M","-1.99%"
"02/23/2023","664.71","664.94","673.82","664.42","2.48M","0.44%"
"02/22/2023","661.80","663.76","664.20","656.30","4.14M","-0.28%"
"02/21/2023","663.68","671.28","671.28","659.62","3.15M","-1.48%"
"02/20/2023","673.64","677.86","677.86","670.91","1.94M","-0.58%"
"02/17/2023","677.57","681.60","681.60","672.20","2.78M","-1.67%"
"02/16/2023","689.05","693.64","696.40","682.57","2.86M","-0.19%"
"02/15/2023","690.39","682.37","690.83","682.22","2.67M","0.88%"
"02/14/2023","684.40","684.70","693.53","679.31","2.85M","-0.03%"
"02/13/2023","684.59","676.87","684.90","675.89","2.21M","1.20%"
"02/10/2023","676.45","690.65","690.65","672.17","3.31M","-2.27%"
"02/09/2023","692.13","688.14","697.98","688.14","3.23M","1.08%"
"02/08/2023","684.71","688.91","697.56","684.30","3.48M","-0.41%"
"02/07/2023","687.51","689.35","690.65","683.93","4.44M","-0.29%"
"02/06/2023","689.52","699.98","699.98","683.70","2.97M","-1.91%"
"02/03/2023","702.96","696.87","702.96","687.99","3.93M","0.57%"
"02/02/2023","699.00","670.31","700.13","670.31","4.96M","4.62%"
"02/01/2023","668.16","664.50","670.75","663.85","3.07M","0.77%"
"01/31/2023","663.03","660.93","664.09","653.61","3.55M","0.09%"
"01/30/2023","662.41","672.50","672.50","653.83","3.26M","-1.65%"
"01/27/2023","673.49","669.86","674.23","662.68","3.17M","0.56%"
"01/26/2023","669.75","663.10","671.69","663.10","4.11M","1.23%"
"01/25/2023","661.60","662.56","662.84","652.97","3.47M","-0.41%"
"01/24/2023","664.35","665.27","669.01","660.54","2.72M","-0.06%"
"01/23/2023","664.74","651.27","666.12","651.27","2.45M","2.20%"
"01/20/2023","650.40","650.57","652.45","646.63","2.84M","0.25%"
"01/19/2023","648.80","665.00","667.72","648.80","3.81M","-2.93%"
"01/18/2023","668.38","663.71","674.40","663.71","3.63M","1.25%"
"01/17/2023","660.13","656.90","663.89","652.05","3.53M","0.22%"
"01/16/2023","658.67","658.57","659.64","655.44","2.73M","-0.01%"
"01/13/2023","658.73","652.42","660.81","652.37","3.32M","1.12%"
"01/12/2023","651.46","648.49","659.01","644.80","4.17M","0.44%"
"01/11/2023","648.59","640.28","650.90","640.28","3.48M","1.29%"
"01/10/2023","640.33","638.27","642.71","635.73","2.70M","-0.55%"
"01/09/2023","643.89","628.09","645.29","628.09","3.66M","3.38%"
"01/06/2023","622.84","612.13","623.96","607.04","2.75M","1.78%"
"01/05/2023","611.93","609.58","614.71","606.00","2.55M","0.24%"
"01/04/2023","610.47","595.49","613.69","595.49","3.21M","2.72%"
"01/03/2023","594.33","588.03","603.68","588.03","3.24M","1.28%"
"01/02/2023","586.84","578.94","587.33","578.94","1.15M","1.60%"
"12/30/2022","577.60","586.83","586.83","577.18","1.56M","-1.79%"
"12/29/2022","588.13","577.33","588.84","575.65","1.67M","2.04%"
"12/28/2022","576.39","580.97","582.09","575.60","1.71M","-0.91%"
"12/27/2022","581.71","584.16","588.97","578.99","1.24M","-0.31%"
"12/23/2022","583.53","586.79","588.97","579.60","1.59M","-0.57%"
"12/22/2022","586.88","600.96","603.97","586.03","2.33M","-2.53%"
"12/21/2022","602.13","593.02","602.39","591.61","2.44M","1.99%"
"12/20/2022","590.36","592.60","595.70","586.62","3.20M","-1.21%"
"12/19/2022","597.61","600.84","606.36","596.97","2.38M","-0.47%"
"12/16/2022","600.44","609.17","610.10","595.82","8.23M","-1.66%"
"12/15/2022","610.55","631.89","634.79","610.51","4.50M","-4.69%"
"12/14/2022","640.60","645.10","645.10","637.90","3.10M","-0.94%"
"12/13/2022","646.69","627.04","656.88","627.04","4.84M","3.36%"
"12/12/2022","625.66","625.86","627.15","620.85","2.76M","-0.70%"
"12/09/2022","630.05","625.36","632.39","623.85","2.75M","1.01%"
"12/08/2022","623.72","621.48","626.14","615.49","2.71M","0.64%"
"12/07/2022","619.77","622.76","624.30","616.10","3.20M","-0.77%"
"12/06/2022","624.59","633.19","634.61","621.22","2.93M","-1.53%"
"12/05/2022","634.30","636.78","637.95","632.44","2.66M","-0.51%"
"12/02/2022","637.53","638.24","644.07","627.09","3.42M","-0.47%"
"12/01/2022","640.51","625.48","642.88","625.48","4.51M","2.85%"
"11/30/2022","622.74","620.71","626.80","620.71","6.49M","0.96%"
"11/29/2022","616.81","626.41","630.14","616.21","3.11M","-1.22%"
"11/28/2022","624.43","627.42","630.79","621.95","3.06M","-1.05%"
"11/25/2022","631.05","633.03","634.01","629.18","2.25M","-0.35%"
"11/24/2022","633.29","633.24","639.24","631.07","2.07M","-0.01%"
"11/23/2022","633.33","627.95","635.13","623.92","3.01M","1.26%"
"11/22/2022","625.43","621.89","626.04","614.77","2.80M","0.25%"
"11/21/2022","623.88","626.58","628.37","618.94","2.69M","-0.63%"
"11/18/2022","627.86","628.97","634.07","621.83","3.88M","-0.04%"
"11/17/2022","628.08","627.39","630.32","617.83","3.22M","0.37%"
"11/16/2022","625.75","636.77","639.46","622.70","5.23M","-2.02%"
"11/15/2022","638.65","631.36","640.75","627.41","5.10M","1.72%"
"11/14/2022","627.87","622.15","630.81","619.16","4.81M","1.16%"
"11/11/2022","620.65","620.36","625.71","616.81","6.19M","1.71%"
"11/10/2022","610.20","563.33","610.96","560.59","6.28M","7.59%"
"11/09/2022","567.17","571.08","571.47","562.21","3.24M","-1.05%"
"11/08/2022","573.21","554.45","573.21","554.28","4.11M","3.34%"
"11/07/2022","554.67","547.22","555.81","543.84","3.31M","1.47%"
"11/04/2022","546.65","532.71","550.74","532.71","4.27M","2.63%"
"11/03/2022","532.66","536.12","537.50","527.98","3.25M","-2.34%"
"11/02/2022","545.45","551.89","556.02","545.45","3.59M","-1.32%"
"11/01/2022","552.75","549.05","558.82","549.05","3.63M","0.98%"
"10/31/2022","547.41","554.55","554.69","545.97","3.54M","-0.19%"
"10/28/2022","548.46","550.51","550.51","538.03","3.47M","-0.84%"
"10/27/2022","553.09","561.44","561.44","544.01","4.88M","-1.74%"
"10/26/2022","562.89","562.05","563.78","549.58","4.03M","-0.02%"
"10/25/2022","563.03","542.41","563.31","542.41","4.61M","4.21%"
"10/24/2022","540.30","541.11","546.42","532.41","4.10M","0.75%"
"10/21/2022","536.27","534.59","538.55","523.95","4.35M","-0.07%"
"10/20/2022","536.65","524.49","538.64","519.38","4.73M","2.09%"
"10/19/2022","525.64","519.51","530.12","518.18","3.28M","1.18%"
"10/18/2022","519.51","515.60","530.02","515.60","4.10M","0.91%"
"10/17/2022","514.85","504.81","518.56","500.93","4.05M","1.99%"
"10/14/2022","504.82","510.39","520.67","504.32","4.10M","-0.90%"
"10/13/2022","509.39","503.74","511.21","481.56","5.26M","0.27%"
"10/12/2022","508.01","512.07","518.18","507.19","3.62M","-0.83%"
"10/11/2022","512.27","521.36","522.98","508.77","3.85M","-1.95%"
"10/10/2022","522.44","531.12","534.68","521.11","3.77M","-1.87%"
"10/07/2022","532.41","551.59","551.59","532.04","3.86M","-4.34%"
"10/06/2022","556.55","552.47","561.24","550.11","3.08M","1.15%"
"10/05/2022","550.20","553.73","557.19","545.79","3.34M","-0.64%"
"10/04/2022","553.75","528.63","553.75","528.63","4.39M","5.29%"
"10/03/2022","525.92","519.85","526.06","507.04","3.27M","0.91%"
"09/30/2022","521.20","511.29","523.05","508.46","4.22M","2.10%"
"09/29/2022","510.50","526.48","526.48","507.26","3.99M","-3.13%"
"09/28/2022","526.98","524.51","527.95","511.99","5.14M","0.25%"
"09/27/2022","525.64","527.61","536.71","525.64","3.83M","0.11%"
"09/26/2022","525.05","517.83","533.12","517.83","3.46M","1.20%"
"09/23/2022","518.82","528.17","528.17","512.72","4.38M","-1.81%"
"09/22/2022","528.39","545.24","546.58","528.39","3.97M","-4.24%"
"09/21/2022","551.77","543.63","552.75","537.15","3.91M","1.35%"
"09/20/2022","544.44","548.71","552.99","538.81","2.93M","-0.73%"
"09/19/2022","548.42","546.49","551.47","538.83","1.92M","0.21%"
"09/16/2022","547.25","555.12","555.12","544.52","8.96M","-1.64%"
